"pixel","bs_sic_x10","sicDate","x","y","lon","lat"
5,0.5,"20231221",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.416999995708466,"20231221",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.486999988555908,"20231221",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.365000009536743,"20231221",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.238999992609024,"20231221",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20231221",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20231221",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20231221",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20231221",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.300999999046326,"20231221",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.476000010967255,"20231221",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.647000014781952,"20231221",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.238999992609024,"20231222",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.266000002622604,"20231222",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.433999985456467,"20231222",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.40599998831749,"20231222",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.587000012397766,"20231222",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.550999999046326,"20231222",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.60699999332428,"20231222",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.439999997615814,"20231222",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.250999987125397,"20231222",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20231222",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20231222",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20231222",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.204999998211861,"20231222",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.314000010490417,"20231222",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.564000010490417,"20231222",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.689000010490417,"20231222",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.43299999833107,"20231223",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.507000029087067,"20231223",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.647000014781952,"20231223",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.671999990940094,"20231223",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.779999971389771,"20231223",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.767000019550323,"20231223",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.718999981880188,"20231223",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.603999972343445,"20231223",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.462999999523163,"20231223",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.340999990701675,"20231223",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.312999993562698,"20231223",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.219999998807907,"20231223",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.300999999046326,"20231223",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.425999999046326,"20231223",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.667999982833862,"20231223",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.823000013828278,"20231223",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.65200001001358,"20231224",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.693000018596649,"20231224",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.760999977588654,"20231224",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.772000014781952,"20231224",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.77700001001358,"20231224",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.810000002384186,"20231224",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.825999975204468,"20231224",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.790000021457672,"20231224",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.732999980449677,"20231224",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.59799998998642,"20231224",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.526000022888184,"20231224",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.531000018119812,"20231224",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.522000014781952,"20231224",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.749000012874603,"20231224",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.800000011920929,"20231224",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.820999979972839,"20231224",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.829999983310699,"20231225",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.859000027179718,"20231225",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.879000008106232,"20231225",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.897000014781952,"20231225",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.892000019550323,"20231225",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.884999990463257,"20231225",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.91100001335144,"20231225",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.89300000667572,"20231225",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.879000008106232,"20231225",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.797999978065491,"20231225",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.783999979496002,"20231225",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.712000012397766,"20231225",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.666000008583069,"20231225",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.805000007152557,"20231225",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.889999985694885,"20231225",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.902999997138977,"20231225",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.901000022888184,"20231226",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.921000003814697,"20231226",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.953999996185303,"20231226",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.945999979972839,"20231226",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.954999983310699,"20231226",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.949999988079071,"20231226",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.936999976634979,"20231226",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.940999984741211,"20231226",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.920000016689301,"20231226",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.907000005245209,"20231226",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.88400000333786,"20231226",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.814000010490417,"20231226",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.757000029087067,"20231226",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.879999995231628,"20231226",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.944000005722046,"20231226",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.96399998664856,"20231226",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.921000003814697,"20231227",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.940999984741211,"20231227",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.958000004291534,"20231227",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.930999994277954,"20231227",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.961000025272369,"20231227",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.950999975204468,"20231227",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.954999983310699,"20231227",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.927999973297119,"20231227",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.938000023365021,"20231227",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.899999976158142,"20231227",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.896000027656555,"20231227",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.870999991893768,"20231227",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.834999978542328,"20231227",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.935000002384186,"20231227",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.967000007629395,"20231227",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.950999975204468,"20231227",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.954999983310699,"20231228",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.922999978065491,"20231228",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.966000020503998,"20231228",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.926999986171722,"20231228",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.935999989509583,"20231228",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.971000015735626,"20231228",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.958000004291534,"20231228",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.922999978065491,"20231228",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.975000023841858,"20231228",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.944999992847443,"20231228",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.953999996185303,"20231228",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.938000023365021,"20231228",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.927999973297119,"20231228",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.975000023841858,"20231228",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20231228",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20231228",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.966000020503998,"20231229",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.944999992847443,"20231229",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.949999988079071,"20231229",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.935999989509583,"20231229",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.962000012397766,"20231229",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.958000004291534,"20231229",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.957000017166138,"20231229",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.96399998664856,"20231229",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.943000018596649,"20231229",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.916000008583069,"20231229",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.898000001907349,"20231229",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.989000022411346,"20231229",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.935999989509583,"20231229",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.925999999046326,"20231229",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.953999996185303,"20231229",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.926999986171722,"20231229",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.839999973773956,"20231230",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.870999991893768,"20231230",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.857999980449677,"20231230",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.888999998569489,"20231230",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.876999974250793,"20231230",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.890999972820282,"20231230",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.869000017642975,"20231230",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.887000024318695,"20231230",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.875,"20231230",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.827000021934509,"20231230",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.846000015735626,"20231230",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.814999997615814,"20231230",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.714999973773956,"20231230",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.788999974727631,"20231230",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.805000007152557,"20231230",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.842000007629395,"20231230",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.875,"20231231",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.912999987602234,"20231231",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.925999999046326,"20231231",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.957000017166138,"20231231",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.952000021934509,"20231231",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.977999985218048,"20231231",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.939000010490417,"20231231",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.954999983310699,"20231231",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.958999991416931,"20231231",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.934000015258789,"20231231",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.889999985694885,"20231231",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.810999989509583,"20231231",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.750999987125397,"20231231",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.820999979972839,"20231231",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.897000014781952,"20231231",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.934000015258789,"20231231",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.920000016689301,"20240101",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.962000012397766,"20240101",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.96399998664856,"20240101",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240101",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.953000009059906,"20240101",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.991999983787537,"20240101",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240101",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240101",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.967999994754791,"20240101",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.957000017166138,"20240101",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.873000025749207,"20240101",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.823000013828278,"20240101",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.810999989509583,"20240101",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.910000026226044,"20240101",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.936999976634979,"20240101",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.930999994277954,"20240101",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.962999999523163,"20240102",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.930999994277954,"20240102",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.982999980449677,"20240102",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240102",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.981000006198883,"20240102",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240102",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240102",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240102",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.957000017166138,"20240102",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.935000002384186,"20240102",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.875999987125397,"20240102",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.814999997615814,"20240102",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.815999984741211,"20240102",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.919000029563904,"20240102",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.982999980449677,"20240102",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.949000000953674,"20240102",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240103",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.959999978542328,"20240103",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.97299998998642,"20240103",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.977999985218048,"20240103",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240103",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240103",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240103",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.973999977111816,"20240103",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.958000004291534,"20240103",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240103",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.989000022411346,"20240103",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.950999975204468,"20240103",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.926999986171722,"20240103",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240103",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240103",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240103",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.978999972343445,"20240104",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.975000023841858,"20240104",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.950999975204468,"20240104",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.958000004291534,"20240104",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.941999971866608,"20240104",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240104",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.987999975681305,"20240104",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240104",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.940999984741211,"20240104",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240104",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.955999970436096,"20240104",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.96399998664856,"20240104",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.982999980449677,"20240104",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240104",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240104",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240104",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240105",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240105",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240105",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240105",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240105",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240105",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240105",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,1,"20240105",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240105",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,1,"20240105",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,1,"20240105",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240105",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,1,"20240105",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240105",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240105",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,1,"20240105",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.953999996185303,"20240106",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.961000025272369,"20240106",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.958999991416931,"20240106",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.962999999523163,"20240106",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.97299998998642,"20240106",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.971000015735626,"20240106",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,1,"20240106",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.953000009059906,"20240106",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.949999988079071,"20240106",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.952000021934509,"20240106",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.944999992847443,"20240106",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.936999976634979,"20240106",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.931999981403351,"20240106",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240106",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.947000026702881,"20240106",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.958000004291534,"20240106",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.991999983787537,"20240107",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.980000019073486,"20240107",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.96399998664856,"20240107",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.981000006198883,"20240107",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.991999983787537,"20240107",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.992999970912933,"20240107",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.971000015735626,"20240107",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.967999994754791,"20240107",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,1,"20240107",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.971000015735626,"20240107",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.967999994754791,"20240107",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.977999985218048,"20240107",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.976000010967255,"20240107",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.976999998092651,"20240107",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.973999977111816,"20240107",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.964999973773956,"20240107",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0.991999983787537,"20240108",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0.985000014305115,"20240108",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240108",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.958999991416931,"20240108",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,1,"20240108",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,1,"20240108",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.97299998998642,"20240108",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.976999998092651,"20240108",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.980000019073486,"20240108",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.971000015735626,"20240108",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.989000022411346,"20240108",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,1,"20240108",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.973999977111816,"20240108",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0.973999977111816,"20240108",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240108",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.985000014305115,"20240108",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240109",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240109",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240109",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,1,"20240109",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.967000007629395,"20240109",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.986999988555908,"20240109",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.977999985218048,"20240109",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.995999991893768,"20240109",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0.999000012874603,"20240109",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0.992999970912933,"20240109",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0.971000015735626,"20240109",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0.995000004768372,"20240109",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0.998000025749207,"20240109",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,1,"20240109",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,1,"20240109",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.970000028610229,"20240109",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,1,"20240110",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,1,"20240110",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,1,"20240110",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
