"pixel","bs_sic_x10","sicDate","x","y","lon","lat"
13,0,"20221221",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221221",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221221",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221221",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221222",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221222",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221222",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221222",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221222",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221222",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221222",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221222",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221222",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221222",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221222",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221222",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221222",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221222",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221222",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221222",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221223",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221223",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221223",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221223",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221223",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221223",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221223",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221223",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221223",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221223",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221223",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221223",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221223",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221223",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221223",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221223",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221224",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221224",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221224",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221224",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221224",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221224",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221224",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221224",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221224",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221224",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221224",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221224",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221224",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221224",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221224",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221224",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221225",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221225",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221225",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221225",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221225",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221225",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221225",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221225",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221225",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221225",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221225",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221225",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221225",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221225",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221225",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221225",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221226",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221226",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.156000003218651,"20221226",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.145999997854233,"20221226",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.165000006556511,"20221226",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.156000003218651,"20221226",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.149000003933907,"20221226",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.143999993801117,"20221226",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221226",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221226",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221226",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221226",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221226",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221226",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221226",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.193000003695488,"20221226",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221227",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221227",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221227",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221227",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221227",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221227",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221227",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221227",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221227",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221227",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221227",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221227",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221227",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221227",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221227",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221227",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221228",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221228",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221228",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221228",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221228",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221228",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221228",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221228",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221228",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221228",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221228",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221228",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221228",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221228",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221228",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221228",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221229",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221229",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221229",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221229",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221229",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221229",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221229",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221229",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221229",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221229",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221229",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221229",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221229",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221229",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221229",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221229",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221230",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221230",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0,"20221230",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221230",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0,"20221230",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0,"20221230",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0,"20221230",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0,"20221230",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221230",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221230",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221230",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221230",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221230",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221230",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0,"20221230",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0,"20221230",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20221231",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20221231",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.209000006318092,"20221231",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0,"20221231",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
5,0.248999997973442,"20221231",-2410666.53116729,1837019.28420536,-172.3087748,62.53892242
6,0.225999996066093,"20221231",-2384856.75697129,1836212.53598877,-172.59435311,62.72215112
7,0.257999986410141,"20221231",-2362273.2266533,1837825.46139676,-172.8825669,62.86960264
8,0.218999996781349,"20221231",-2360660.30422343,1863635.10199659,-173.28950402,62.74155685
9,0,"20221231",-2360660.49126403,1887831.6767689,-173.64949576,62.61006956
10,0,"20221231",-2360660.70709449,1915254.47383621,-174.05315813,62.45989067
11,0,"20221231",-2384857.35645813,1912834.99988579,-173.73223588,62.30883546
12,0,"20221231",-2411473.67853153,1911222.11307978,-173.39871039,62.13615455
13,0,"20221231",-2437718.94307876,1911445.37777676,-173.10043038,61.95538139
14,0,"20221231",-2436850.54348647,1886267.69227442,-172.74200852,62.09614904
15,0.222000002861023,"20221231",-2437718.54562213,1861958.28583285,-172.37301955,62.21931067
16,0.319999992847443,"20221231",-2437718.35458089,1837648.8452323,-172.01043703,62.34746359
1,0,"20230101",-2411473.49214075,1887832.07778017,-173.05576386,62.26233287
2,0,"20230101",-2387276.81855827,1887831.88592911,-173.33655426,62.42821497
3,0.24600000679493,"20230101",-2411473.28765688,1862022.41413149,-172.67357453,62.40051872
4,0.230000004172325,"20230101",-2387276.60372308,1860409.10948969,-172.9293529,62.57602444
